region,tile,point_index,n_views,luma_mean_raw,luma_cv_raw,luma_logstd_raw,luma_min_raw,luma_max_raw,rgb_std_mean_raw,range_median_m,n_views_learned,luma_cv_learned,luma_cv_raw_paired_learned,luma_logstd_learned,luma_logstd_raw_paired_learned,rgb_std_mean_learned,n_views_per_camera_mean,luma_cv_per_camera_mean,luma_cv_raw_paired_per_camera_mean,luma_logstd_per_camera_mean,luma_logstd_raw_paired_per_camera_mean,rgb_std_mean_per_camera_mean,n_views_per_camera_time_block_10s,luma_cv_per_camera_time_block_10s,luma_cv_raw_paired_per_camera_time_block_10s,luma_logstd_per_camera_time_block_10s,luma_logstd_raw_paired_per_camera_time_block_10s,rgb_std_mean_per_camera_time_block_10s,n_views_per_camera_time_block_20s,luma_cv_per_camera_time_block_20s,luma_cv_raw_paired_per_camera_time_block_20s,luma_logstd_per_camera_time_block_20s,luma_logstd_raw_paired_per_camera_time_block_20s,rgb_std_mean_per_camera_time_block_20s,n_views_per_camera_time_block_60s,luma_cv_per_camera_time_block_60s,luma_cv_raw_paired_per_camera_time_block_60s,luma_logstd_per_camera_time_block_60s,luma_logstd_raw_paired_per_camera_time_block_60s,rgb_std_mean_per_camera_time_block_60s,n_views_oracle_per_image,luma_cv_oracle_per_image,luma_cv_raw_paired_oracle_per_image,luma_logstd_oracle_per_image,luma_logstd_raw_paired_oracle_per_image,rgb_std_mean_oracle_per_image,n_views_oracle_per_image_tile_views,luma_cv_oracle_per_image_tile_views,luma_cv_raw_paired_oracle_per_image_tile_views,luma_logstd_oracle_per_image_tile_views,luma_logstd_raw_paired_oracle_per_image_tile_views,rgb_std_mean_oracle_per_image_tile_views
outdoor_gravel_Tile_0,Tile_0,165,205,176.793,0.254063,0.257152,65.299,255,45.3353,4.68296,205,0.257681,0.254063,0.239438,0.257152,55.8681,205,0.254762,0.254063,0.257966,0.257152,52.0687,205,0.249893,0.254063,0.24522,0.257152,53.9478,205,0.239269,0.254063,0.23947,0.257152,51.3199,205,0.225843,0.254063,0.235427,0.257152,45.9714,205,0.118496,0.254063,0.121174,0.257152,21.1752,205,0.118496,0.254063,0.121174,0.257152,21.1752
outdoor_gravel_Tile_0,Tile_0,166,195,172.829,0.270801,0.271311,88.022,255,46.8462,4.63283,195,0.257535,0.270801,0.243022,0.271311,53.5975,195,0.272783,0.270801,0.27455,0.271311,54.085,195,0.260524,0.270801,0.249731,0.271311,54.3349,195,0.253834,0.270801,0.246025,0.271311,52.5259,195,0.246581,0.270801,0.253866,0.271311,48.6508,195,0.13237,0.270801,0.133009,0.271311,22.4683,195,0.13237,0.270801,0.133009,0.271311,22.4683
outdoor_gravel_Tile_0,Tile_0,167,191,168.71,0.273867,0.265596,79.153,255,46.2172,4.57292,191,0.248732,0.273867,0.231192,0.265596,50.4156,191,0.274374,0.273867,0.265885,0.265596,53.0402,191,0.258033,0.273867,0.243375,0.265596,52.4548,191,0.250477,0.273867,0.240422,0.265596,50.4604,191,0.245368,0.273867,0.243142,0.265596,47.2447,191,0.131428,0.273867,0.130973,0.265596,22.0353,191,0.131428,0.273867,0.130973,0.265596,22.0353
outdoor_gravel_Tile_0,Tile_0,168,196,175.533,0.274056,0.282324,69.087,255,48.3491,4.62031,196,0.279375,0.274056,0.262243,0.282324,59.9576,196,0.275243,0.274056,0.284221,0.282324,55.649,196,0.269679,0.274056,0.269731,0.282324,57.5046,196,0.25905,0.274056,0.264562,0.282324,54.7961,196,0.248232,0.274056,0.264316,0.282324,49.7655,196,0.125428,0.274056,0.132291,0.282324,21.7529,196,0.125428,0.274056,0.132291,0.282324,21.7529
outdoor_gravel_Tile_0,Tile_0,169,201,181.413,0.233457,0.234838,96.153,255,42.509,4.45371,201,0.20276,0.233457,0.191686,0.234838,44.1078,201,0.235227,0.233457,0.236972,0.234838,49.0658,201,0.220191,0.233457,0.214907,0.234838,48.2188,201,0.211327,0.233457,0.210598,0.234838,45.9427,201,0.209108,0.233457,0.217985,0.234838,43.5973,201,0.0984498,0.233457,0.0993068,0.234838,18.2038,201,0.0984498,0.233457,0.0993068,0.234838,18.2038
outdoor_gravel_Tile_0,Tile_0,170,212,182.304,0.23656,0.243123,67.43,255,43.2879,4.63269,212,0.245167,0.23656,0.227057,0.243123,54.1689,212,0.236764,0.23656,0.243376,0.243123,49.5953,212,0.231651,0.23656,0.226321,0.243123,50.9822,212,0.227284,0.23656,0.225531,0.243123,49.7339,212,0.21144,0.23656,0.224418,0.243123,43.9988,212,0.107619,0.23656,0.108617,0.243123,19.3198,212,0.107619,0.23656,0.108617,0.243123,19.3198
outdoor_gravel_Tile_0,Tile_0,171,214,182.571,0.237119,0.246317,70.897,255,43.4587,4.63035,214,0.241068,0.237119,0.223252,0.246317,53.502,214,0.237376,0.237119,0.246565,0.246317,49.8046,214,0.230478,0.237119,0.227111,0.246317,50.8981,214,0.222569,0.237119,0.222222,0.246317,48.8143,214,0.209738,0.237119,0.225253,0.246317,43.8089,214,0.10538,0.237119,0.107001,0.246317,19.1709,214,0.10538,0.237119,0.107001,0.246317,19.1709
outdoor_gravel_Tile_0,Tile_0,172,196,178.579,0.233315,0.23108,87.712,255,41.7893,4.51531,196,0.208767,0.233315,0.195182,0.23108,44.7341,196,0.234388,0.233315,0.232012,0.23108,48.0739,196,0.219375,0.233315,0.208585,0.23108,47.277,196,0.208738,0.233315,0.200991,0.23108,44.7011,196,0.204779,0.233315,0.208072,0.23108,41.9434,196,0.0905304,0.233315,0.0914258,0.23108,16.2225,196,0.0905304,0.233315,0.0914258,0.23108,16.2225
outdoor_gravel_Tile_0,Tile_0,173,207,178.81,0.239171,0.234847,90.175,255,43.1243,4.54923,207,0.247037,0.239171,0.218112,0.234847,53.8377,207,0.239753,0.239171,0.235404,0.234847,49.4804,207,0.236699,0.239171,0.22056,0.234847,51.3788,207,0.225363,0.239171,0.212092,0.234847,48.6313,207,0.212944,0.239171,0.215696,0.234847,43.7631,207,0.0889184,0.239171,0.0919667,0.234847,16.205,207,0.0889184,0.239171,0.0919667,0.234847,16.205
outdoor_gravel_Tile_0,Tile_0,174,210,176.484,0.248504,0.248023,66.196,255,44.1426,4.52818,210,0.239757,0.248504,0.223037,0.248023,51.3012,210,0.249629,0.248504,0.249433,0.248023,50.742,210,0.244173,0.248504,0.234648,0.248023,52.3118,210,0.231068,0.248504,0.220148,0.248023,49.0483,210,0.222534,0.248504,0.228517,0.248023,45.0502,210,0.121116,0.248504,0.128928,0.248023,21.1671,210,0.121116,0.248504,0.128928,0.248023,21.1671
outdoor_gravel_Tile_0,Tile_0,175,202,176.675,0.247233,0.252634,77.381,255,43.7861,4.46141,202,0.221414,0.247233,0.212468,0.252634,46.8419,202,0.247569,0.247233,0.252219,0.252634,50.1792,202,0.23391,0.247233,0.23143,0.252634,49.7144,202,0.221726,0.247233,0.222176,0.252634,46.7431,202,0.220562,0.247233,0.232336,0.252634,44.6087,202,0.115708,0.247233,0.116792,0.252634,20.4001,202,0.115708,0.247233,0.116792,0.252634,20.4001
outdoor_gravel_Tile_0,Tile_0,176,208,168.763,0.297131,0.296078,73.805,255,50.2347,4.54435,208,0.308957,0.297131,0.290816,0.296078,63.1543,208,0.296231,0.297131,0.294558,0.296078,57.3061,208,0.299052,0.297131,0.289925,0.296078,60.8159,208,0.280533,0.297131,0.268678,0.296078,56.4459,208,0.269874,0.297131,0.273565,0.296078,51.7664,208,0.173111,0.297131,0.187284,0.296078,28.3063,208,0.173111,0.297131,0.187284,0.296078,28.3063
outdoor_gravel_Tile_0,Tile_0,177,205,180.772,0.224447,0.223396,87.712,255,40.9058,4.49174,205,0.20503,0.224447,0.19152,0.223396,44.7555,205,0.226185,0.224447,0.225774,0.223396,47.1973,205,0.212214,0.224447,0.202073,0.223396,46.5129,205,0.197837,0.224447,0.186423,0.223396,43.0425,205,0.197154,0.224447,0.20195,0.223396,41.1283,205,0.110814,0.224447,0.109928,0.223396,20.2162,205,0.110814,0.224447,0.109928,0.223396,20.2162
outdoor_gravel_Tile_0,Tile_0,178,197,173.261,0.262943,0.270045,60.409,255,45.7863,4.46726,197,0.239506,0.262943,0.233627,0.270045,49.6112,197,0.265103,0.262943,0.272497,0.270045,52.8544,197,0.250766,0.262943,0.250965,0.270045,52.4859,197,0.236782,0.262943,0.244972,0.270045,49.1912,197,0.239195,0.262943,0.256213,0.270045,47.5649,197,0.115115,0.262943,0.125129,0.270045,20.0589,197,0.115115,0.262943,0.125129,0.270045,20.0589
outdoor_gravel_Tile_0,Tile_0,179,205,179.699,0.245817,0.247304,83.762,255,44.1977,4.57869,205,0.259707,0.245817,0.241022,0.247304,56.6404,205,0.244901,0.245817,0.245911,0.247304,50.3896,205,0.24578,0.245817,0.236876,0.247304,53.3287,205,0.237651,0.245817,0.2313,0.247304,51.2209,205,0.21885,0.245817,0.22639,0.247304,44.7713,205,0.127407,0.245817,0.129911,0.247304,22.0444,205,0.127407,0.245817,0.129911,0.247304,22.0444
outdoor_gravel_Tile_0,Tile_0,180,197,177.929,0.275654,0.2855,86.538,255,49.2048,4.58305,197,0.284084,0.275654,0.273571,0.2855,61.21,197,0.276547,0.275654,0.287621,0.2855,56.5313,197,0.272549,0.275654,0.275563,0.2855,58.5001,197,0.263426,0.275654,0.266807,0.2855,56.1153,197,0.255216,0.275654,0.270986,0.2855,51.7368,197,0.154346,0.275654,0.164502,0.2855,26.4163,197,0.154346,0.275654,0.164502,0.2855,26.4163
outdoor_gravel_Tile_0,Tile_0,181,198,179.374,0.242491,0.254028,52.256,255,43.6725,4.36783,198,0.225576,0.242491,0.224244,0.254028,48.5928,198,0.243203,0.242491,0.254227,0.254028,50.1223,198,0.233066,0.242491,0.234412,0.254028,50.3664,198,0.224209,0.242491,0.229748,0.254028,47.9493,198,0.217179,0.242491,0.23465,0.254028,44.5838,198,0.122793,0.242491,0.132252,0.254028,21.9982,198,0.122793,0.242491,0.132252,0.254028,21.9982
outdoor_gravel_Tile_0,Tile_0,182,204,175.75,0.25268,0.252086,83.332,255,44.5842,4.39202,204,0.243007,0.25268,0.227784,0.252086,51.4618,204,0.255094,0.25268,0.255099,0.252086,51.5514,204,0.249752,0.25268,0.240604,0.252086,53.0451,204,0.240722,0.25268,0.23757,0.252086,50.7199,204,0.227706,0.25268,0.234632,0.252086,45.864,204,0.11795,0.25268,0.124651,0.252086,20.5681,204,0.11795,0.25268,0.124651,0.252086,20.5681
outdoor_gravel_Tile_0,Tile_0,183,197,171.808,0.261416,0.262496,65.729,255,45.0505,4.34891,197,0.250339,0.261416,0.240143,0.262496,51.6108,197,0.262292,0.261416,0.262645,0.262496,51.7384,197,0.258225,0.261416,0.252798,0.262496,53.5508,197,0.242285,0.261416,0.240244,0.262496,49.5862,197,0.234148,0.261416,0.243147,0.262496,46.0009,197,0.124631,0.261416,0.130585,0.262496,21.2674,197,0.124631,0.261416,0.130585,0.262496,21.2674
outdoor_gravel_Tile_0,Tile_0,184,207,182.462,0.244232,0.253382,74.729,255,44.8765,4.49956,207,0.247679,0.244232,0.231949,0.253382,54.9355,207,0.244923,0.244232,0.253848,0.253382,51.5092,207,0.239295,0.244232,0.234579,0.253382,52.7928,207,0.233128,0.244232,0.231705,0.253382,51.0655,207,0.217134,0.244232,0.227779,0.253382,45.3766,207,0.124797,0.244232,0.128863,0.253382,22.53,207,0.124797,0.244232,0.128863,0.253382,22.53
outdoor_gravel_Tile_0,Tile_0,185,208,184.342,0.232395,0.236177,90.637,255,43.099,4.50372,208,0.236361,0.232395,0.217425,0.236177,53.0316,208,0.233504,0.232395,0.238041,0.236177,49.5838,208,0.229729,0.232395,0.221698,0.236177,51.3144,208,0.219723,0.232395,0.213488,0.236177,48.6979,208,0.208221,0.232395,0.217525,0.236177,44.0838,208,0.112659,0.232395,0.110215,0.236177,20.429,208,0.112659,0.232395,0.110215,0.236177,20.429
outdoor_gravel_Tile_0,Tile_0,186,206,177.169,0.241013,0.239792,89.179,255,42.7931,4.40711,206,0.23282,0.241013,0.213565,0.239792,49.4562,206,0.242212,0.241013,0.240797,0.239792,49.2333,206,0.235555,0.241013,0.221691,0.239792,50.2443,206,0.227867,0.241013,0.216395,0.239792,48.1925,206,0.215356,0.241013,0.22077,0.239792,43.6448,206,0.100707,0.241013,0.101764,0.239792,17.5818,206,0.100707,0.241013,0.101764,0.239792,17.5818
outdoor_gravel_Tile_0,Tile_0,187,200,178.577,0.231356,0.230818,67.153,255,41.5759,4.39514,200,0.238433,0.231356,0.218099,0.230818,51.5814,200,0.233427,0.231356,0.233159,0.230818,48.0375,200,0.233737,0.231356,0.223609,0.230818,50.6302,200,0.222513,0.231356,0.215615,0.230818,47.7836,200,0.208314,0.231356,0.214681,0.230818,42.744,200,0.0998494,0.231356,0.102179,0.230818,17.8126,200,0.0998494,0.231356,0.102179,0.230818,17.8126
outdoor_gravel_Tile_0,Tile_0,188,193,181.752,0.226072,0.224981,101.944,255,41.2593,4.35885,193,0.205792,0.226072,0.190447,0.224981,44.7056,193,0.227325,0.226072,0.226697,0.224981,47.5029,193,0.213882,0.226072,0.200737,0.224981,46.8139,193,0.20177,0.226072,0.190545,0.224981,43.8392,193,0.203279,0.226072,0.208323,0.224981,42.3472,193,0.121856,0.226072,0.117969,0.224981,22.0505,193,0.121856,0.226072,0.117969,0.224981,22.0505
outdoor_gravel_Tile_0,Tile_0,189,203,173.603,0.266479,0.27367,68.267,255,46.2684,4.3058,203,0.247471,0.266479,0.241599,0.27367,51.126,203,0.26823,0.266479,0.275063,0.27367,53.2904,203,0.256704,0.266479,0.256199,0.27367,53.3447,203,0.245638,0.266479,0.252838,0.27367,50.6781,203,0.241578,0.266479,0.256647,0.27367,47.8331,203,0.121961,0.266479,0.130411,0.27367,20.7918,203,0.121961,0.266479,0.130411,0.27367,20.7918
outdoor_gravel_Tile_0,Tile_0,190,201,181.084,0.233116,0.245601,55.214,255,42.4721,4.32098,201,0.206752,0.233116,0.203201,0.245601,44.8678,201,0.235319,0.233116,0.247163,0.245601,49.065,201,0.221457,0.233116,0.223543,0.245601,48.2861,201,0.218092,0.233116,0.227263,0.245601,47.254,201,0.213018,0.233116,0.234423,0.245601,44.3891,201,0.121033,0.233116,0.126985,0.245601,22.0027,201,0.121033,0.233116,0.126985,0.245601,22.0027
outdoor_gravel_Tile_0,Tile_0,191,191,174.631,0.266062,0.280193,57.968,255,46.581,4.49621,191,0.244722,0.266062,0.24354,0.280193,50.8628,191,0.267805,0.266062,0.281837,0.280193,53.6705,191,0.255435,0.266062,0.264167,0.280193,53.5963,191,0.243413,0.266062,0.259489,0.280193,50.7319,191,0.239452,0.266062,0.260197,0.280193,47.8027,191,0.124883,0.266062,0.142113,0.280193,21.4537,191,0.124883,0.266062,0.142113,0.280193,21.4537
outdoor_gravel_Tile_0,Tile_0,192,195,184.96,0.231912,0.244112,71.267,255,43.2467,4.49079,195,0.241036,0.231912,0.228388,0.244112,54.3226,195,0.232631,0.231912,0.245076,0.244112,49.6661,195,0.229998,0.231912,0.231388,0.244112,51.6586,195,0.22031,0.231912,0.222947,0.244112,49.1923,195,0.208185,0.231912,0.226709,0.244112,44.2275,195,0.103743,0.231912,0.110796,0.244112,18.8209,195,0.103743,0.231912,0.110796,0.244112,18.8209
outdoor_gravel_Tile_0,Tile_0,193,201,184.111,0.226643,0.228092,102.94,255,41.9449,4.43611,201,0.202624,0.226643,0.191293,0.228092,44.5471,201,0.227986,0.226643,0.228949,0.228092,48.271,201,0.214196,0.226643,0.205566,0.228092,47.4347,201,0.20485,0.226643,0.1979,0.228092,44.9495,201,0.199368,0.226643,0.20536,0.228092,42.1258,201,0.11154,0.226643,0.111489,0.228092,20.5635,201,0.11154,0.226643,0.111489,0.228092,20.5635
outdoor_gravel_Tile_0,Tile_0,194,216,177.634,0.264873,0.296345,51.609,255,47.2914,4.48677,216,0.273017,0.264873,0.277273,0.296345,58.8627,216,0.265375,0.264873,0.296071,0.296345,54.1937,216,0.261094,0.264873,0.283695,0.296345,55.9942,216,0.253797,0.264873,0.282556,0.296345,54.0994,216,0.241591,0.264873,0.279942,0.296345,49.1592,216,0.153785,0.264873,0.173542,0.296345,26.5991,216,0.153785,0.264873,0.173542,0.296345,26.5991
outdoor_gravel_Tile_0,Tile_0,195,208,175.865,0.274046,0.291513,62.185,255,48.3719,4.43709,208,0.285622,0.274046,0.281568,0.291513,60.7363,208,0.275757,0.274046,0.294046,0.291513,55.7095,208,0.276344,0.274046,0.287348,0.291513,58.5806,208,0.271134,0.274046,0.29083,0.291513,57.1858,208,0.250816,0.274046,0.27358,0.291513,50.4177,208,0.156256,0.274046,0.16708,0.291513,26.543,208,0.156256,0.274046,0.16708,0.291513,26.543
outdoor_gravel_Tile_0,Tile_0,196,209,189.717,0.215095,0.223864,105.278,255,41.1772,4.4572,209,0.221499,0.215095,0.210001,0.223864,51.042,209,0.216132,0.215095,0.225758,0.223864,47.3408,209,0.214845,0.215095,0.213572,0.223864,49.3136,209,0.20859,0.215095,0.213185,0.223864,47.6013,209,0.192791,0.215095,0.206238,0.223864,42.102,209,0.130428,0.215095,0.130418,0.223864,24.2992,209,0.130428,0.215095,0.130418,0.223864,24.2992
outdoor_gravel_Tile_0,Tile_0,197,210,181.014,0.237027,0.243505,78.527,255,43.2264,4.4591,210,0.243547,0.237027,0.22675,0.243505,53.6263,210,0.238314,0.237027,0.245554,0.243505,49.7427,210,0.234305,0.237027,0.228543,0.243505,51.2187,210,0.228059,0.237027,0.225479,0.243505,49.5509,210,0.214935,0.237027,0.22669,0.243505,44.6284,210,0.110869,0.237027,0.112343,0.243505,19.6767,210,0.110869,0.237027,0.112343,0.243505,19.6767
outdoor_gravel_Tile_0,Tile_0,198,209,170.127,0.303134,0.326799,44.886,255,51.8378,4.4898,209,0.309614,0.303134,0.308699,0.326799,63.8483,209,0.304219,0.303134,0.328671,0.326799,59.55,209,0.301675,0.303134,0.3191,0.326799,62.0099,209,0.295549,0.303134,0.322812,0.326799,60.3328,209,0.278854,0.303134,0.312882,0.326799,54.3291,209,0.156823,0.303134,0.177794,0.326799,25.714,209,0.156823,0.303134,0.177794,0.326799,25.714
outdoor_gravel_Tile_0,Tile_0,199,200,183.459,0.235523,0.242126,97.168,255,43.5363,4.50994,200,0.24774,0.235523,0.227822,0.242126,55.3315,200,0.235918,0.235523,0.241804,0.242126,49.8996,200,0.23429,0.235523,0.225724,0.242126,52.0423,200,0.230578,0.235523,0.225595,0.242126,51.0112,200,0.210811,0.235523,0.219805,0.242126,44.3859,200,0.129294,0.235523,0.130881,0.242126,23.2273,200,0.129294,0.235523,0.130881,0.242126,23.2273
outdoor_gravel_Tile_0,Tile_0,200,223,182.199,0.231691,0.237022,77.925,255,42.7244,4.6715,223,0.23772,0.231691,0.221919,0.237022,51.9566,223,0.232287,0.231691,0.237126,0.237022,48.9451,223,0.23264,0.231691,0.226301,0.237022,50.9895,223,0.2208,0.231691,0.218027,0.237022,48.1397,223,0.205691,0.231691,0.216311,0.237022,43.2644,223,0.112571,0.231691,0.115053,0.237022,20.2241,223,0.112571,0.231691,0.115053,0.237022,20.2241
outdoor_gravel_Tile_0,Tile_0,201,214,168.674,0.288446,0.302304,56.37,255,48.7535,4.70298,214,0.288254,0.288446,0.288556,0.302304,57.7687,214,0.288904,0.288446,0.302408,0.302304,55.8242,214,0.284486,0.288446,0.288262,0.302304,57.2948,214,0.278049,0.288446,0.289717,0.302304,55.7242,214,0.263332,0.288446,0.286731,0.302304,50.7881,214,0.159361,0.288446,0.17811,0.302304,25.4133,214,0.159361,0.288446,0.17811,0.302304,25.4133
outdoor_gravel_Tile_0,Tile_0,202,196,183.217,0.229654,0.245246,67.854,255,42.2951,4.73518,196,0.2215,0.229654,0.22366,0.245246,47.9367,196,0.230945,0.229654,0.245886,0.245246,48.626,196,0.224288,0.229654,0.229695,0.245246,49.0746,196,0.217027,0.229654,0.22745,0.245246,47.3111,196,0.205569,0.229654,0.226654,0.245246,43.2904,196,0.114363,0.229654,0.123674,0.245246,20.3708,196,0.114363,0.229654,0.123674,0.245246,20.3708
outdoor_gravel_Tile_0,Tile_0,203,192,178.885,0.250748,0.255482,57.179,255,44.9953,4.78264,192,0.228556,0.250748,0.213011,0.255482,49.5457,192,0.25181,0.250748,0.257085,0.255482,51.8067,192,0.239339,0.250748,0.233075,0.255482,52.0089,192,0.231276,0.250748,0.228143,0.255482,49.7719,192,0.226844,0.250748,0.240878,0.255482,46.5426,192,0.104673,0.250748,0.108909,0.255482,18.8226,192,0.104673,0.250748,0.108909,0.255482,18.8226
outdoor_gravel_Tile_0,Tile_0,204,202,169.406,0.296341,0.304921,66.609,255,50.3191,4.83432,202,0.300912,0.296341,0.285871,0.304921,62.0813,202,0.296251,0.296341,0.305462,0.304921,57.6132,202,0.290527,0.296341,0.289452,0.304921,59.524,202,0.280469,0.296341,0.285711,0.304921,57.198,202,0.271171,0.296341,0.288689,0.304921,52.361,202,0.137008,0.296341,0.14872,0.304921,22.6365,202,0.137008,0.296341,0.14872,0.304921,22.6365
outdoor_gravel_Tile_0,Tile_0,205,209,177.709,0.256126,0.263508,73.293,255,45.7074,4.81874,209,0.260469,0.256126,0.244318,0.263508,56.6771,209,0.256467,0.256126,0.264001,0.263508,52.4386,209,0.251478,0.256126,0.250941,0.263508,54.2918,209,0.240782,0.256126,0.242123,0.263508,51.6332,209,0.229867,0.256126,0.244754,0.263508,46.6584,209,0.118468,0.256126,0.128024,0.263508,20.9448,209,0.118468,0.256126,0.128024,0.263508,20.9448
outdoor_gravel_Tile_0,Tile_0,206,196,183.231,0.241051,0.24585,75.772,255,44.3946,4.76898,196,0.235696,0.241051,0.215501,0.24585,52.8471,196,0.241394,0.241051,0.246716,0.24585,50.9511,196,0.228828,0.241051,0.22147,0.24585,51.0419,196,0.225312,0.241051,0.221538,0.24585,49.8614,196,0.215648,0.241051,0.22756,0.24585,45.2816,196,0.100962,0.241051,0.099552,0.24585,18.5408,196,0.100962,0.241051,0.099552,0.24585,18.5408
outdoor_gravel_Tile_0,Tile_0,207,199,175.93,0.25443,0.255747,73.794,255,44.9393,4.74105,199,0.25907,0.25443,0.240022,0.255747,56.1054,199,0.254823,0.25443,0.256639,0.255747,51.59,199,0.250221,0.25443,0.244747,0.255747,53.6987,199,0.237903,0.25443,0.235729,0.255747,50.627,199,0.226994,0.25443,0.236321,0.255747,45.6801,199,0.106941,0.25443,0.11061,0.255747,18.886,199,0.106941,0.25443,0.11061,0.255747,18.886
outdoor_gravel_Tile_0,Tile_0,208,199,179.688,0.247246,0.2462,88.581,255,44.6824,4.68603,199,0.237758,0.247246,0.21452,0.2462,52.0002,199,0.247517,0.247246,0.246837,0.2462,51.2828,199,0.237118,0.247246,0.223156,0.2462,51.7737,199,0.230272,0.247246,0.219651,0.2462,49.9696,199,0.218297,0.247246,0.221405,0.2462,44.9763,199,0.107559,0.247246,0.108948,0.2462,19.345,199,0.107559,0.247246,0.108948,0.2462,19.345
outdoor_gravel_Tile_0,Tile_0,209,205,176.581,0.252893,0.2522,73.538,255,44.817,4.64643,205,0.246693,0.252893,0.225805,0.2522,52.9834,205,0.253508,0.252893,0.252919,0.2522,51.4977,205,0.242155,0.252893,0.227767,0.2522,51.7809,205,0.233657,0.252893,0.222427,0.2522,49.661,205,0.222871,0.252893,0.227136,0.2522,45.0249,205,0.113094,0.252893,0.116559,0.2522,19.9995,205,0.113094,0.252893,0.116559,0.2522,19.9995
outdoor_gravel_Tile_0,Tile_0,210,201,171.228,0.27602,0.284553,57.772,255,47.4138,4.66063,201,0.270545,0.27602,0.257214,0.284553,56.455,201,0.277234,0.27602,0.285523,0.284553,54.5811,201,0.26916,0.27602,0.269061,0.284553,56.018,201,0.259798,0.27602,0.263088,0.284553,53.6731,201,0.247202,0.27602,0.266035,0.284553,48.5122,201,0.1155,0.27602,0.126731,0.284553,19.7282,201,0.1155,0.27602,0.126731,0.284553,19.7282
outdoor_gravel_Tile_0,Tile_0,211,208,171.32,0.27029,0.270284,67.157,255,46.4378,4.67885,208,0.270532,0.27029,0.25157,0.270284,56.3461,208,0.270714,0.27029,0.271392,0.270284,53.2643,208,0.2647,0.27029,0.258063,0.270284,54.9314,208,0.252549,0.27029,0.251796,0.270284,52.0219,208,0.243414,0.27029,0.252869,0.270284,47.7201,208,0.114084,0.27029,0.123236,0.270284,19.3001,208,0.114084,0.27029,0.123236,0.270284,19.3001
outdoor_gravel_Tile_0,Tile_0,212,215,173.657,0.268295,0.276414,52.712,255,46.7966,4.65047,215,0.269345,0.268295,0.258967,0.276414,57.1387,215,0.269452,0.268295,0.278425,0.276414,53.8209,215,0.262307,0.268295,0.262756,0.276414,55.2966,215,0.25347,0.268295,0.259543,0.276414,53.1085,215,0.242612,0.268295,0.258452,0.276414,48.2788,215,0.130204,0.268295,0.139186,0.276414,22.4777,215,0.130204,0.268295,0.139186,0.276414,22.4777
outdoor_gravel_Tile_0,Tile_0,213,209,176.448,0.256173,0.27245,44.215,255,45.388,4.63739,209,0.258587,0.256173,0.249208,0.27245,55.6415,209,0.257439,0.256173,0.274437,0.27245,52.2309,209,0.249036,0.256173,0.254194,0.27245,53.2743,209,0.241354,0.256173,0.251238,0.27245,51.3033,209,0.229167,0.256173,0.253186,0.27245,46.256,209,0.117402,0.256173,0.135123,0.27245,20.4212,209,0.117402,0.256173,0.135123,0.27245,20.4212
outdoor_gravel_Tile_0,Tile_0,214,216,181.374,0.249899,0.269088,63.729,255,45.4885,4.64391,216,0.256176,0.249899,0.246278,0.269088,56.2175,216,0.250279,0.249899,0.269416,0.269088,52.1521,216,0.244847,0.249899,0.252916,0.269088,53.6331,216,0.242622,0.249899,0.255736,0.269088,52.8621,216,0.227856,0.249899,0.254699,0.269088,47.2261,216,0.122168,0.249899,0.129833,0.269088,21.6411,216,0.122168,0.249899,0.129833,0.269088,21.6411
outdoor_gravel_Tile_0,Tile_0,215,211,178.204,0.254346,0.265129,61.082,255,45.6065,4.50693,211,0.264438,0.254346,0.251066,0.265129,57.2946,211,0.254967,0.254346,0.265689,0.265129,52.309,211,0.251265,0.254346,0.250764,0.265129,54.019,211,0.238549,0.254346,0.240577,0.265129,50.8935,211,0.228837,0.254346,0.247102,0.265129,46.687,211,0.129272,0.254346,0.135328,0.265129,22.5009,211,0.129272,0.254346,0.135328,0.265129,22.5009
outdoor_gravel_Tile_0,Tile_0,216,209,174.7,0.275254,0.284918,66.772,255,48.3791,4.49787,209,0.286144,0.275254,0.270833,0.284918,60.7365,209,0.276504,0.275254,0.286285,0.284918,55.618,209,0.273676,0.275254,0.273271,0.284918,57.6735,209,0.264215,0.275254,0.269696,0.284918,55.2983,209,0.25002,0.275254,0.267181,0.284918,49.9756,209,0.124818,0.275254,0.131957,0.284918,21.1799,209,0.124818,0.275254,0.131957,0.284918,21.1799
outdoor_gravel_Tile_0,Tile_0,217,208,178.971,0.234672,0.233697,93.534,255,42.0869,4.4304,208,0.23989,0.234672,0.218391,0.233697,51.5476,208,0.235963,0.234672,0.234814,0.233697,48.4165,208,0.234448,0.234672,0.222625,0.233697,50.494,208,0.225985,0.234672,0.21573,0.233697,48.3133,208,0.21124,0.234672,0.217314,0.233697,43.267,208,0.125849,0.234672,0.126215,0.233697,22.1858,208,0.125849,0.234672,0.126215,0.233697,22.1858
