region,tile,region_status,x,y,z,n_images_fisheye,n_images_face,n_views_loose_ok,n_effective_views,n_effective_views_le5m,n_strict_occluded,n_strict_supported,n_strict_behind,strict_frac_occluded,strict_support_frac,n_cameras,n_rig_frames,time_span_s,angle_span_deg,range_min_m,range_median_m,footprint_px_per_m_fisheye,footprint_px_per_m_face,n_occluded,n_depth_supported,n_lidar_behind,n_no_lidar,frac_occluded,depth_support_frac,rgb_valid_frac,sharpness_lapvar_median,sharpness_lapvar_best,sharpness_best_image,luma_mean_median,luma_min,luma_max,luma_cv_across_views,sharpness_lapvar_min
outdoor_gravel_Tile_0,Tile_0,provisional,9.218,-10.616,0.402,576,457,198,188,110,259,190,0,0.576837,0.415755,2,167,170.51,155.838,1.53803,4.11823,215.94,275.109,249,200,0,8,0.554566,0.437637,0.978118,4577.18,9528.35,img_fe23bdc2249b367294f2ad0b,146.234,91.5903,255,0.228323,0
outdoor_gravel_Tile_0,Tile_0,provisional,9.183,-10.612,0.401,576,456,198,186,110,264,187,0,0.585366,0.410088,2,163,170.51,155.536,1.55648,4.11025,218.639,277.683,252,199,0,5,0.558758,0.436404,0.982456,4636.25,9550.95,img_fe23bdc2249b367294f2ad0b,148.221,103.853,255,0.218099,0
outdoor_gravel_Tile_0,Tile_0,provisional,8.456,-10.605,0.405,574,469,223,204,113,258,206,0,0.556034,0.439232,2,177,169.01,157.588,1.46931,4.39766,204.675,265.115,239,225,0,5,0.515086,0.479744,0.985075,4632.95,9500.12,img_39a2d47accaabf667edfaff8,166.08,91.5764,255,0.219661,0
outdoor_gravel_Tile_0,Tile_0,provisional,9.206,-10.594,0.403,576,457,196,183,104,261,186,0,0.583893,0.407002,2,162,170.01,155.093,1.75265,4.34598,208.046,267.915,251,196,0,10,0.561521,0.428884,0.978118,4538.44,9513.8,img_fe23bdc2249b367294f2ad0b,147.515,100.441,255,0.225438,0
outdoor_gravel_Tile_0,Tile_0,provisional,9.248,-10.575,0.403,577,456,196,184,105,265,185,0,0.588889,0.405702,2,164,170.01,155.352,1.52201,4.32999,208.449,270.833,253,197,0,6,0.562222,0.432018,0.973684,4537.84,9699.65,img_fe23bdc2249b367294f2ad0b,146.315,100.903,255,0.226093,0
outdoor_gravel_Tile_0,Tile_0,provisional,9.297,-10.572,0.402,578,454,194,178,101,265,179,0,0.596847,0.394273,2,159,170.01,155.713,1.58169,4.45486,202.797,268.461,255,189,0,10,0.574324,0.4163,0.980176,4626.48,9833.75,img_fe23bdc2249b367294f2ad0b,144.802,100.501,255,0.230146,0
outdoor_gravel_Tile_0,Tile_0,provisional,9.459,-10.562,0.4,575,453,194,182,109,269,182,0,0.596452,0.401766,2,160,170.51,157.497,1.44941,4.03624,219.746,284.629,257,194,0,2,0.569845,0.428256,0.993377,4882.71,9994.05,img_fe23bdc2249b367294f2ad0b,142.617,98.1873,255,0.217275,0
outdoor_gravel_Tile_0,Tile_0,provisional,9.429,-10.557,0.4,575,454,196,182,106,266,183,0,0.592428,0.403084,2,161,171.01,158.173,1.55837,4.20949,210.924,274.618,254,195,0,5,0.565702,0.429515,0.988987,4825.37,9989.4,img_fe23bdc2249b367294f2ad0b,142.446,97.3594,255,0.224426,0
outdoor_gravel_Tile_0,Tile_0,provisional,9.232,-10.553,0.401,577,455,195,180,102,266,182,0,0.59375,0.4,2,160,170.01,155.217,1.7735,4.41798,204.706,268.37,254,194,0,7,0.566964,0.426374,0.975824,4578.13,9527.16,img_fe23bdc2249b367294f2ad0b,147.47,100.092,255,0.224703,0
outdoor_gravel_Tile_0,Tile_0,provisional,8.756,-10.507,0.404,578,466,208,188,110,270,190,0,0.586957,0.407725,2,164,169.01,157.289,1.6342,4.13034,218.314,280.231,250,210,0,6,0.543478,0.450644,0.969957,4862.01,9996.42,img_51866d14b07dd3ca601a1cde,161.995,106.23,255,0.207062,0
outdoor_gravel_Tile_0,Tile_0,provisional,8.873,-10.485,0.402,577,462,202,183,108,270,185,0,0.593407,0.400433,2,161,168.51,156.726,1.70939,4.05112,221.062,296.12,251,204,0,7,0.551648,0.441558,0.978355,4873.68,9915.17,img_51866d14b07dd3ca601a1cde,157.337,104.903,255,0.20943,0
outdoor_gravel_Tile_0,Tile_0,provisional,8.688,-10.483,0.404,579,466,213,185,111,275,186,0,0.596529,0.399142,2,162,168.01,157.468,1.59362,3.95077,231.836,294.216,247,214,0,5,0.535792,0.459227,0.982833,5054.67,10386.9,img_51866d14b07dd3ca601a1cde,162.855,110.578,255,0.203024,0
outdoor_gravel_Tile_0,Tile_0,provisional,8.676,-10.479,0.404,578,466,213,174,100,275,175,0,0.611111,0.375536,2,151,168.01,157.491,1.8274,4.2765,212.173,273.761,247,203,0,16,0.548889,0.435622,0.984979,4929.46,10355.5,img_51866d14b07dd3ca601a1cde,162.448,108.342,255,0.202817,0
outdoor_gravel_Tile_0,Tile_0,provisional,8.807,-10.479,0.404,578,464,208,187,108,268,187,0,0.589011,0.403017,2,163,169.01,157.08,1.68279,4.26984,218.17,284.089,248,207,0,9,0.545055,0.446121,0.978448,4898.5,9919.88,img_51866d14b07dd3ca601a1cde,161.685,104.874,255,0.204736,0
outdoor_gravel_Tile_0,Tile_0,provisional,8.84,-10.476,0.403,578,463,202,176,102,271,177,0,0.604911,0.382289,2,155,169.01,156.908,1.75854,4.28036,215.525,269.729,251,197,0,15,0.560268,0.425486,0.978402,4929.94,9860.96,img_dbd584d2499ddb3864fbca49,159.808,105.424,255,0.202687,0
outdoor_gravel_Tile_0,Tile_0,provisional,9.041,-10.461,0.405,574,454,196,184,106,262,185,0,0.58613,0.407489,2,163,170.51,156.397,1.63453,4.24124,212.576,275.838,250,197,0,7,0.559284,0.433921,0.977974,4866.81,9678.32,img_eca6b916bacacf912bf06b66,151.784,88.2112,255,0.215493,0
outdoor_gravel_Tile_0,Tile_0,provisional,8.716,-10.459,0.405,579,466,211,193,111,266,193,0,0.579521,0.414163,2,167,169.51,157.412,1.60953,4.25864,214.631,275.007,248,211,0,7,0.540305,0.45279,0.980687,4893.64,10206,img_51866d14b07dd3ca601a1cde,161.874,104.546,255,0.206289,0
outdoor_gravel_Tile_0,Tile_0,provisional,8.962,-10.458,0.403,577,454,198,185,109,262,185,0,0.58613,0.407489,2,163,169.51,156.172,1.68306,4.13886,215.922,279.665,249,198,0,7,0.557047,0.436123,0.980176,4856.28,9817.42,img_51866d14b07dd3ca601a1cde,153.297,101.532,255,0.210651,0
outdoor_gravel_Tile_0,Tile_0,provisional,9.062,-10.456,0.405,574,453,194,180,102,263,182,0,0.591011,0.401766,2,160,170.51,155.432,1.77583,4.32057,204.196,260.694,252,193,0,8,0.566292,0.426049,0.980132,4819.64,9644.7,img_fe23bdc2249b367294f2ad0b,151.698,96.7446,255,0.216956,0
outdoor_gravel_Tile_0,Tile_0,provisional,8.638,-10.449,0.405,578,466,213,186,111,275,186,0,0.596529,0.399142,2,163,168.51,157.568,1.56473,4.00281,230.95,291.858,248,213,0,5,0.537961,0.457082,0.987124,5014.25,10046.6,img_51866d14b07dd3ca601a1cde,162.201,108.382,255,0.206028,0
outdoor_gravel_Tile_0,Tile_0,provisional,8.873,-10.448,0.405,577,462,202,180,104,270,182,0,0.597345,0.393939,2,158,168.51,156.757,1.7291,4.29743,214.499,268.407,251,201,0,10,0.55531,0.435065,0.97619,4871.63,9855.54,img_51866d14b07dd3ca601a1cde,158.062,105.201,255,0.210233,0
outdoor_gravel_Tile_0,Tile_0,provisional,8.925,-10.446,0.403,576,460,197,178,102,264,178,0,0.597285,0.386957,2,156,168.51,156.407,1.76566,4.30611,207.796,261.628,250,192,0,18,0.565611,0.417391,0.965217,4831.91,9807.31,img_51866d14b07dd3ca601a1cde,155.782,104.308,255,0.209409,0
outdoor_gravel_Tile_0,Tile_0,provisional,9.066,-10.443,0.404,574,453,195,182,105,264,182,0,0.591928,0.401766,2,162,169.51,156.154,1.62249,4.26275,211.746,274.732,251,195,0,7,0.56278,0.430464,0.977925,4870.2,9667.52,img_fe23bdc2249b367294f2ad0b,152.013,93.9319,255,0.216428,0
outdoor_gravel_Tile_0,Tile_0,provisional,9.074,-10.431,0.401,574,453,193,180,105,267,180,0,0.597315,0.397351,2,160,169.51,155.222,1.62151,4.20493,213.784,278.407,253,194,0,6,0.565996,0.428256,0.977925,4926.28,9753.04,img_fe23bdc2249b367294f2ad0b,152.233,98.7126,255,0.213085,0
outdoor_gravel_Tile_0,Tile_0,provisional,8.492,-10.426,0.405,576,469,221,198,112,262,198,0,0.569565,0.422175,2,176,168.51,157.659,1.48862,4.21638,210.715,270.929,239,221,0,9,0.519565,0.471215,0.976546,4865.2,9873.51,img_39a2d47accaabf667edfaff8,165.109,103.832,255,0.215172,0
outdoor_gravel_Tile_0,Tile_0,provisional,8.524,-10.426,0.404,577,467,220,190,106,264,192,0,0.578947,0.411135,2,167,168.51,157.643,1.57326,4.38229,202.715,265.721,241,215,0,11,0.528509,0.460385,0.982869,4841.87,10020.6,img_39a2d47accaabf667edfaff8,164.361,103.82,255,0.211634,0
outdoor_gravel_Tile_0,Tile_0,provisional,8.587,-10.427,0.404,577,467,219,196,111,266,198,0,0.573276,0.423983,2,172,168.01,157.595,1.5383,4.24896,213.602,278.759,243,221,0,3,0.523707,0.473233,0.985011,4810.19,10082.9,img_51866d14b07dd3ca601a1cde,161.059,103.456,255,0.216135,0
outdoor_gravel_Tile_0,Tile_0,provisional,8.626,-10.428,0.405,578,467,215,180,104,273,181,0,0.601322,0.38758,2,157,167.01,157.579,1.72437,4.15774,213.311,279.323,246,208,0,13,0.54185,0.445396,0.985011,4964.78,10017.9,img_51866d14b07dd3ca601a1cde,161.904,105.018,255,0.208742,0
outdoor_gravel_Tile_0,Tile_0,provisional,9.013,-10.416,0.402,575,453,194,181,106,262,183,0,0.588764,0.403974,2,162,169.51,155.729,1.65704,4.19473,215.317,280.104,249,196,0,8,0.559551,0.432671,0.977925,4924.47,9734.35,img_fe23bdc2249b367294f2ad0b,152.604,99.4077,255,0.211993,0
outdoor_gravel_Tile_0,Tile_0,provisional,9.029,-12,0.406,564,437,185,160,113,269,160,0,0.62704,0.366133,2,151,166.01,164.125,1.40432,4.38525,212.107,277.693,244,185,0,8,0.568765,0.423341,0.979405,4773.49,8557.66,img_ecdc8d808fcc0fa035b6e1e8,156.243,114.149,255,0.230178,0
outdoor_gravel_Tile_0,Tile_0,provisional,8.805,-11.994,0.406,563,438,192,162,114,266,163,0,0.620047,0.372146,2,155,164.51,164.533,1.45436,4.39452,208.277,276.149,236,193,0,9,0.550117,0.440639,0.974886,5168.96,8386.62,img_ecdc8d808fcc0fa035b6e1e8,161.412,118.06,255,0.221258,0
outdoor_gravel_Tile_0,Tile_0,provisional,8.853,-11.965,0.405,564,441,189,155,109,277,157,0,0.638249,0.356009,2,148,161.51,163.142,1.56466,4.42278,206.833,279.021,242,192,0,7,0.557604,0.435374,0.968254,5369.65,8403.27,img_ecdc8d808fcc0fa035b6e1e8,159.039,115.917,255,0.224901,0
outdoor_gravel_Tile_0,Tile_0,provisional,8.806,-11.953,0.408,564,440,191,171,120,260,173,0,0.600462,0.393182,2,158,170.01,164.614,1.58324,4.35626,213.827,281.573,239,194,0,7,0.551963,0.440909,0.972727,4885.67,8477.73,img_ecdc8d808fcc0fa035b6e1e8,160.605,117.182,255,0.220003,0
outdoor_gravel_Tile_0,Tile_0,provisional,9.006,-11.947,0.406,563,440,188,165,119,266,167,0,0.614319,0.379545,2,153,165.01,164.223,1.42334,4.21418,216.536,289.224,243,190,0,7,0.561201,0.431818,0.979545,4909.27,8580.43,img_ecdc8d808fcc0fa035b6e1e8,155.49,115.223,255,0.225757,0
outdoor_gravel_Tile_0,Tile_0,provisional,8.848,-11.944,0.407,564,441,189,164,116,268,166,0,0.617512,0.376417,2,156,164.51,164.586,1.56138,4.36594,213.087,281.237,243,191,0,7,0.559908,0.433107,0.970522,5120.96,8502.14,img_ecdc8d808fcc0fa035b6e1e8,158.483,116.654,255,0.224832,0
outdoor_gravel_Tile_0,Tile_0,provisional,9.38,-11.943,0.407,563,429,188,163,112,259,165,0,0.610849,0.384615,2,156,169.51,159.52,1.52917,4.50291,202.323,280.731,235,189,0,5,0.554245,0.440559,0.981352,4698.72,7980.7,img_2c48bbf509b38c8a6870501a,144.387,107.163,255,0.237515,0
outdoor_gravel_Tile_0,Tile_0,provisional,9.156,-11.923,0.406,565,434,180,160,116,269,160,0,0.62704,0.368664,2,152,166.51,162.87,1.40264,4.29532,210.032,288.012,249,180,0,5,0.58042,0.414747,0.981567,4900.93,8119.95,img_fe23bdc2249b367294f2ad0b,152.687,111.708,255,0.229093,0
outdoor_gravel_Tile_0,Tile_0,provisional,8.941,-11.917,0.406,563,442,189,163,115,263,165,0,0.614486,0.373303,2,150,164.51,164.463,1.75813,4.40677,213.962,279.768,244,184,0,14,0.570093,0.41629,0.979638,4775.93,8573.03,img_ecdc8d808fcc0fa035b6e1e8,157.097,113.646,255,0.22775,0
outdoor_gravel_Tile_0,Tile_0,provisional,9.481,-11.906,0.406,563,428,190,157,111,265,157,0,0.627962,0.366822,2,149,170.01,158.487,1.77606,4.41202,203.392,285.157,234,188,0,6,0.554502,0.439252,0.981308,4804.27,8395.03,img_2c48bbf509b38c8a6870501a,142.939,106.243,255,0.239381,0
outdoor_gravel_Tile_0,Tile_0,provisional,9.007,-11.898,0.406,564,441,189,166,123,268,166,0,0.617512,0.376417,2,153,165.01,164.187,1.43743,4.15426,218.374,292.229,245,189,0,7,0.564516,0.428571,0.981859,5012.18,8536.15,img_ecdc8d808fcc0fa035b6e1e8,155.853,115.559,255,0.221625,0
outdoor_gravel_Tile_0,Tile_0,provisional,9.156,-11.898,0.408,565,435,179,165,115,263,165,0,0.614486,0.37931,2,157,166.51,162.889,1.4084,4.38367,207.997,281.917,249,179,0,7,0.581776,0.411494,0.977011,4815.5,8165.99,img_fe23bdc2249b367294f2ad0b,150.959,111.725,255,0.235099,0
outdoor_gravel_Tile_0,Tile_0,provisional,9.405,-11.893,0.409,564,428,188,162,111,260,162,0,0.616114,0.378505,2,155,169.51,159.05,1.78563,4.49629,202.6,278.283,237,185,0,6,0.561611,0.432243,0.985981,4746.48,8398.58,img_2c48bbf509b38c8a6870501a,143.546,107.106,255,0.244246,0
outdoor_gravel_Tile_0,Tile_0,provisional,9.04,-11.883,0.406,565,441,188,166,123,268,166,0,0.617512,0.376417,2,152,165.01,163.961,1.43483,4.16668,218.578,294.624,246,188,0,7,0.56682,0.426304,0.981859,4999.89,8347.81,img_48e8112988b931da208a71d3,156.151,115.241,255,0.222167,0
outdoor_gravel_Tile_0,Tile_0,provisional,9.027,-11.861,0.406,564,442,188,167,120,265,167,0,0.613426,0.377828,2,153,165.01,164.032,1.44477,4.28905,214.465,286.405,247,185,0,10,0.571759,0.418552,0.979638,4912.25,8373.98,img_ecdc8d808fcc0fa035b6e1e8,156.091,114.269,255,0.226231,0
outdoor_gravel_Tile_0,Tile_0,provisional,8.997,-11.856,0.41,564,442,188,165,119,266,165,0,0.617169,0.373303,2,152,164.51,164.323,1.59719,4.29274,215.391,288.115,248,183,0,11,0.575406,0.414027,0.9819,4918.05,8482.79,img_ecdc8d808fcc0fa035b6e1e8,156.44,115.081,255,0.225764,0
outdoor_gravel_Tile_0,Tile_0,provisional,9.483,-11.855,0.408,566,430,187,158,108,261,159,0,0.621429,0.369767,2,150,169.51,158.45,1.8092,4.51298,201.679,273.268,237,183,0,10,0.564286,0.425581,0.981395,4774.34,8322.79,img_2c48bbf509b38c8a6870501a,141.417,105.755,255,0.250729,0
outdoor_gravel_Tile_0,Tile_0,provisional,8.985,-11.842,0.409,564,442,187,171,124,265,171,0,0.607798,0.386878,2,158,164.51,164.347,1.45812,4.21665,216.55,292.754,249,187,0,6,0.571101,0.423077,0.984163,4918.02,8529.08,img_ecdc8d808fcc0fa035b6e1e8,156.34,113.924,255,0.22385,0
outdoor_gravel_Tile_0,Tile_0,provisional,9.102,-11.839,0.409,566,433,179,161,114,264,162,0,0.619718,0.374134,2,154,165.51,163.443,1.54365,4.33938,208.324,284.555,247,179,0,7,0.579812,0.413395,0.979215,4946.16,8433.47,img_fe23bdc2249b367294f2ad0b,153.158,112.014,255,0.232811,0
outdoor_gravel_Tile_0,Tile_0,provisional,9.097,-11.834,0.409,566,434,178,161,115,265,162,0,0.620609,0.373272,2,154,165.01,163.488,1.4377,4.31128,211.767,284.871,248,179,0,7,0.580796,0.412442,0.976959,5003.44,8433.47,img_fe23bdc2249b367294f2ad0b,153.486,111.812,255,0.231524,0
outdoor_gravel_Tile_0,Tile_0,provisional,8.401,-11.803,0.41,568,445,216,188,114,250,189,0,0.569476,0.424719,2,171,167.01,154.831,1.7584,4.62511,191.851,256.487,226,213,0,6,0.514806,0.478652,0.988764,4594.44,8587.84,img_48e8112988b931da208a71d3,162.155,105.912,255,0.24509,0
outdoor_gravel_Tile_0,Tile_0,provisional,9.488,-11.8,0.408,566,432,188,160,112,264,160,0,0.622642,0.37037,2,151,169.51,158.329,1.80331,4.38899,204.144,282.507,237,187,0,8,0.558962,0.43287,0.979167,4762.89,8291.09,img_2c48bbf509b38c8a6870501a,142.737,102.587,255,0.244718,0
outdoor_gravel_Tile_0,Tile_0,provisional,9.498,-11.744,0.41,569,432,193,164,115,262,165,0,0.613583,0.381944,2,156,169.51,158.261,1.45965,4.37569,205.087,286.81,233,194,0,5,0.545667,0.449074,0.983796,4745.85,8331.39,img_2c48bbf509b38c8a6870501a,142.599,101.635,255,0.247578,0
outdoor_gravel_Tile_0,Tile_0,provisional,8.397,-11.698,0.408,569,448,217,189,118,252,193,0,0.566292,0.430804,2,172,166.51,155.215,1.6811,4.532,197.099,260.197,224,221,0,3,0.503371,0.493304,0.984375,4904.09,8751.19,img_48e8112988b931da208a71d3,163.766,110.653,255,0.239256,0
outdoor_gravel_Tile_0,Tile_0,provisional,8.391,-11.695,0.41,569,448,218,192,117,249,195,0,0.560811,0.435268,2,173,167.01,155.233,1.67528,4.53406,195.054,259.943,224,220,0,4,0.504505,0.491071,0.986607,4756.42,8765.44,img_48e8112988b931da208a71d3,165.347,110.074,255,0.238223,0
outdoor_gravel_Tile_0,Tile_0,provisional,8.544,-11.626,0.409,567,454,213,188,121,254,189,0,0.573363,0.4163,2,171,166.51,156.225,1.68551,4.45123,201.706,268.44,229,214,0,11,0.51693,0.471366,0.971366,4959.39,8744.11,img_03f32cc827b85f5858eb1527,162.907,109.65,255,0.240429,0
outdoor_gravel_Tile_0,Tile_0,provisional,8.437,-11.618,0.409,568,452,212,190,119,251,191,0,0.567873,0.422566,2,172,168.01,155.79,1.67631,4.48271,198.162,262.863,232,210,0,10,0.524887,0.464602,0.977876,4571.35,8814.09,img_48e8112988b931da208a71d3,166.744,111.718,255,0.235866,0
outdoor_gravel_Tile_0,Tile_0,provisional,8.453,-11.613,0.409,568,451,212,193,123,252,194,0,0.565022,0.430155,2,174,167.01,155.892,1.62749,4.45686,201.65,265.082,233,213,0,5,0.522422,0.472284,0.984479,4798.26,8772.21,img_48e8112988b931da208a71d3,166.238,111.078,255,0.235421,0
outdoor_gravel_Tile_0,Tile_0,provisional,8.554,-11.558,0.408,566,455,218,194,121,254,194,0,0.566964,0.426374,2,174,167.01,156.421,1.67561,4.44873,199.918,268.396,230,218,0,7,0.513393,0.479121,0.982418,4622.6,8750.87,img_48e8112988b931da208a71d3,163.909,104.828,255,0.23825,0
outdoor_gravel_Tile_0,Tile_0,provisional,8.536,-11.539,0.409,567,456,217,191,119,258,192,0,0.573333,0.421053,2,173,166.51,156.447,1.65925,4.42055,202.308,268.74,232,218,0,6,0.515556,0.47807,0.97807,4572.37,8797.14,img_48e8112988b931da208a71d3,165.38,104.216,255,0.238734,0
outdoor_gravel_Tile_0,Tile_0,provisional,8.686,-11.536,0.41,567,451,210,185,118,259,187,0,0.580717,0.414634,2,172,167.01,156.715,1.62341,4.3797,202.138,270.775,234,212,0,5,0.524664,0.470067,0.984479,4974.51,8960.88,img_ecdc8d808fcc0fa035b6e1e8,162.938,111.516,255,0.226319,0
outdoor_gravel_Tile_0,Tile_0,provisional,8.59,-11.534,0.408,566,455,215,182,114,260,183,0,0.586907,0.402198,2,168,166.51,156.555,1.68187,4.41725,200.083,270.678,231,212,0,12,0.521445,0.465934,0.975824,4838.18,8841.29,img_fe23bdc2249b367294f2ad0b,164.977,103.164,255,0.236963,0
outdoor_gravel_Tile_0,Tile_0,provisional,8.63,-11.529,0.408,567,452,216,188,117,256,189,0,0.575281,0.418142,2,175,168.01,156.622,1.65819,4.39211,200.359,272.252,228,217,0,7,0.51236,0.480088,0.980088,4886.08,8824.75,img_03f32cc827b85f5858eb1527,164.442,109.818,255,0.232208,0
outdoor_gravel_Tile_0,Tile_0,provisional,8.663,-11.526,0.409,567,451,214,181,114,261,183,0,0.587838,0.405765,2,171,166.51,156.697,1.63824,4.36876,201.213,270.925,231,213,0,7,0.52027,0.472284,0.986696,4965.32,8898.96,img_fe23bdc2249b367294f2ad0b,164.639,114.33,255,0.229395,0
outdoor_gravel_Tile_0,Tile_0,provisional,8.589,-11.523,0.408,567,454,216,190,119,257,191,0,0.573661,0.420705,2,173,167.01,156.579,1.68331,4.3885,201.539,271.971,231,217,0,6,0.515625,0.477974,0.980176,4782.7,8855.31,img_03f32cc827b85f5858eb1527,165.014,102.796,255,0.234266,0
outdoor_gravel_Tile_0,Tile_0,provisional,8.416,-11.51,0.406,567,455,218,200,123,249,200,0,0.554566,0.43956,2,177,168.01,155.973,1.5849,4.45941,202.78,266.843,231,218,0,6,0.514477,0.479121,0.986813,4310.59,8909.61,img_48e8112988b931da208a71d3,167.462,106.172,255,0.231828,0
outdoor_gravel_Tile_0,Tile_0,provisional,8.621,-11.503,0.408,567,453,214,187,118,258,189,0,0.577181,0.417219,2,174,166.51,156.669,1.66573,4.34065,201.601,273.804,231,216,0,6,0.516779,0.476821,0.980132,4905.37,8820.91,img_03f32cc827b85f5858eb1527,163.468,110.053,255,0.233153,0
outdoor_gravel_Tile_0,Tile_0,provisional,8.473,-11.496,0.405,567,455,217,196,121,253,197,0,0.562222,0.432967,2,176,167.51,156.257,1.61497,4.4412,202.864,267.532,232,218,0,5,0.515556,0.479121,0.982418,4472.19,8954.64,img_48e8112988b931da208a71d3,166.494,103.729,255,0.23632,0
outdoor_gravel_Tile_0,Tile_0,provisional,8.533,-11.498,0.406,567,458,220,192,120,259,193,0,0.573009,0.421397,2,174,168.01,156.475,1.65029,4.37107,202.25,269.887,232,220,0,6,0.513274,0.480349,0.980349,4461.06,8897.61,img_48e8112988b931da208a71d3,165.883,102.833,255,0.23868,0
outdoor_gravel_Tile_0,Tile_0,provisional,8.551,-11.498,0.406,568,458,217,181,112,260,183,0,0.586907,0.399563,2,163,166.51,156.52,1.94869,4.4278,199.342,267.481,232,211,0,15,0.523702,0.460699,0.978166,4387.1,8854.57,img_48e8112988b931da208a71d3,165.855,102.387,255,0.239392,0
outdoor_gravel_Tile_0,Tile_0,provisional,8.594,-11.498,0.408,567,456,215,188,120,258,189,0,0.577181,0.414474,2,174,167.01,156.643,1.68242,4.33367,203.466,273.412,231,216,0,9,0.516779,0.473684,0.97807,4845.54,8817.78,img_03f32cc827b85f5858eb1527,163.396,113.793,255,0.232372,0
outdoor_gravel_Tile_0,Tile_0,provisional,8.658,-11.5,0.408,567,451,214,185,119,261,186,0,0.583893,0.412417,2,173,166.51,156.726,1.64422,4.3407,202.417,273.901,232,215,0,4,0.519016,0.476718,0.988914,4967.77,8916.99,img_fe23bdc2249b367294f2ad0b,164.545,114.649,255,0.228298,0
outdoor_gravel_Tile_0,Tile_0,provisional,8.593,-11.486,0.41,567,456,214,182,110,255,183,0,0.582192,0.401316,2,164,167.01,156.716,1.96144,4.43049,199.318,264.332,232,206,0,18,0.52968,0.451754,0.97807,4362.01,8803.12,img_fe23bdc2249b367294f2ad0b,165.211,114.677,255,0.230923,0
outdoor_gravel_Tile_0,Tile_0,provisional,8.602,-11.478,0.409,567,455,213,187,116,257,189,0,0.576233,0.415385,2,171,167.01,156.719,1.67879,4.34907,201.27,271.295,233,213,0,9,0.522422,0.468132,0.978022,4625.72,8769.51,img_fe23bdc2249b367294f2ad0b,165.699,114.22,255,0.230974,0
outdoor_gravel_Tile_0,Tile_0,provisional,8.395,-11.469,0.406,567,457,218,190,114,251,193,0,0.565315,0.422319,2,169,167.51,155.992,1.88019,4.49651,196.353,262.272,231,213,0,13,0.52027,0.466083,0.978118,4239.62,8987.77,img_48e8112988b931da208a71d3,167.522,103.965,255,0.232708,0
outdoor_gravel_Tile_0,Tile_0,provisional,8.598,-11.452,0.408,567,455,212,184,118,262,186,0,0.584821,0.408791,2,171,168.01,156.745,1.67977,4.30805,205.25,275.088,234,214,0,7,0.522321,0.47033,0.978022,4831.06,8784.35,img_fe23bdc2249b367294f2ad0b,165.796,114.371,255,0.229735,0
outdoor_gravel_Tile_0,Tile_0,provisional,8.515,-11.441,0.406,567,460,222,197,121,257,197,0,0.566079,0.428261,2,176,167.51,156.568,1.62787,4.38602,201.127,270.925,232,222,0,6,0.511013,0.482609,0.982609,4370.42,9005.02,img_48e8112988b931da208a71d3,165.583,112.468,255,0.235981,0
outdoor_gravel_Tile_0,Tile_0,provisional,8.501,-11.383,0.406,568,461,219,193,117,260,193,0,0.573951,0.418655,2,174,167.01,156.667,1.60504,4.35908,202.479,270.062,234,219,0,8,0.516556,0.475054,0.978308,4459.83,8909,img_48e8112988b931da208a71d3,167.074,110.447,255,0.234962,0
outdoor_gravel_Tile_0,Tile_0,provisional,8.517,-11.385,0.406,568,458,219,186,112,261,187,0,0.582589,0.408297,2,169,166.51,156.704,1.74564,4.36711,201.613,269.274,232,216,0,10,0.517857,0.471616,0.984716,4370.26,8914.78,img_48e8112988b931da208a71d3,167.744,110.449,255,0.237229,0
outdoor_gravel_Tile_0,Tile_0,provisional,8.674,-11.327,0.408,569,454,208,181,115,264,183,0,0.590604,0.403084,2,169,168.01,157.052,1.66037,4.21927,208.419,281.192,237,210,0,7,0.530201,0.462555,0.975771,4861.43,9264.24,img_48e8112988b931da208a71d3,160.924,97.8711,255,0.22957,0
outdoor_gravel_Tile_0,Tile_0,provisional,8.613,-11.321,0.405,567,454,215,186,117,263,186,0,0.585746,0.409692,2,173,167.51,156.966,1.649,4.25643,206.388,280.213,234,215,0,5,0.521158,0.473568,0.988987,4735.39,9130.92,img_48e8112988b931da208a71d3,165.589,109.822,255,0.228681,0
